t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
9.1826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0005,179.9085
9.1953,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0021,179.9084
9.2026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0023,179.9084
9.2127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0023,179.9084
9.2226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0009,179.9084
9.2332,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0000,179.9083
9.2430,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0000,179.9083
9.2526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0000,179.9083
9.2632,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0014,179.9082
9.2732,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0014,179.9082
9.2835,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0029,179.9082
9.2927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0025,179.9082
9.3027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0025,179.9082
9.3126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0023,179.9082
9.3226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0011,179.9086
9.3343,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0011,179.9086
9.3426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0011,179.9086
9.3526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0008,179.9086
9.3627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0008,179.9086
9.3731,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0011,179.9086
9.3827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0014,179.9085
9.3930,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0014,179.9085
9.4026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0015,179.9085
9.4126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0016,179.9085
9.4232,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0016,179.9085
9.4328,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0016,179.9085
9.4429,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0010,179.9084
9.4531,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0010,179.9084
9.4631,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0010,179.9084
9.4733,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0017,179.9083
9.4827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0017,179.9083
9.4928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0014,179.9083
9.5026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0020,179.9083
9.5130,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0020,179.9083
9.5231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0016,179.9082
9.5326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0017,179.9082
9.5427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0017,179.9082
9.5532,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0019,179.9082
9.5626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0012,179.9081
9.5727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0012,179.9081
9.5826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0012,179.9081
9.5927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0014,179.9081
9.6028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0014,179.9081
9.6127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0017,179.9080
9.6226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0015,179.9080
9.6327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0015,179.9080
9.6434,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0013,179.9079
9.6540,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9079
9.6627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9079
9.6728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0009,179.9079
9.6826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0006,179.9078
9.6935,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0006,179.9078
9.7028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0008,179.9078
9.7128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9078
9.7230,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9078
9.7326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9077
9.7436,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9077
9.7526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9077
9.7626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0009,179.9077
9.7728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9077
9.7831,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9077
9.7927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0005,179.9082
9.8026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0006,179.9082
9.8127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-179.9999,-0.0006,179.9082
9.8228,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9081
9.8331,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0014,179.9081
9.8427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,-0.0014,179.9081
9.8527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0017,179.9081
9.8626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0019,179.9080
9.8742,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0019,179.9080
9.8829,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0018,179.9080
9.8927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0011,179.9085
9.9028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,-0.0011,179.9085
9.9131,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0020,179.9085
9.9236,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0016,179.9084
9.9330,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0016,179.9084
9.9430,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,-0.0008,179.9084
9.9526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9084
9.9634,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9999,-0.0010,179.9084
9.9731,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0003,179.9083
9.9826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0009,179.9083
9.9926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0009,179.9083
10.0027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0005,179.9083
10.0129,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0002,179.9082
10.0231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0002,179.9082
10.0326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0002,179.9082
10.0426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0002,179.9081
10.0535,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0002,179.9081
10.0630,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,-0.0002,179.9081
10.0726,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0013,179.9081
10.0826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0013,179.9081
10.0926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0011,179.9081
10.1028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0004,179.9080
10.1127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0004,179.9080
10.1231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0004,179.9080
10.1329,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0003,179.9080
10.1432,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0003,179.9080
10.1549,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0009,179.9079
10.1626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0010,179.9085
10.1729,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0010,179.9085
10.1826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0011,179.9084
10.1929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0021,179.9084
10.2029,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0021,179.9084
10.2128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0019,179.9083
10.2226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0026,179.9083
10.2327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0026,179.9083
10.2434,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0031,179.9083
10.2527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0012,179.9082
10.2627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0012,179.9082
10.2727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9082
10.2827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9082
10.2930,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9082
10.3030,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0008,179.9081
10.3128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0010,179.9081
10.3231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0010,179.9081
10.3333,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0009,179.9081
10.3426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0013,179.9080
10.3527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0013,179.9080
10.3627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9985,-0.0025,179.9080
10.3728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0018,179.9080
10.3829,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0018,179.9080
10.3927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0006,179.9079
10.4026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0006,179.9079
10.4127,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0006,179.9079
10.4243,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0004,179.9079
10.4329,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0008,179.9079
10.4430,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0008,179.9079
10.4529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0010,179.9078
10.4630,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9078
10.4727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0007,179.9078
10.4826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9077
10.4926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0012,179.9077
10.5028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0012,179.9077
10.5128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9082
10.5226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9082
10.5328,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0003,179.9082
10.5427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0001,179.9081
10.5530,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0006,179.9081
10.5628,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0006,179.9081
10.5731,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0005,179.9081
10.5826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0004,179.9080
10.5927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0004,179.9080
10.6030,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0007,179.9080
10.6133,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0003,179.9080
10.6245,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0003,179.9080
10.6335,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0003,179.9079
10.6439,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9079
10.6540,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9079
10.6634,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9079
10.6727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0011,179.9084
10.6829,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0011,179.9084
10.6929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0016,179.9084
10.7027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0005,179.9083
10.7134,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0005,179.9083
10.7231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9997,0.0005,179.9083
10.7331,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0000,179.9083
10.7427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,-0.0000,179.9083
10.7527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0015,179.9082
10.7627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0024,179.9082
10.7737,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0024,179.9082
10.7829,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0028,179.9082
10.7936,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0018,179.9081
10.8028,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0018,179.9081
10.8129,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0006,179.9081
10.8234,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0001,179.9081
10.8327,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0001,179.9081
10.8427,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0011,179.9080
10.8526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9080
10.8631,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0009,179.9080
10.8734,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0017,179.9079
10.8827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0020,179.9079
10.8928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9986,-0.0020,179.9079
10.9027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0014,179.9082
10.9131,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0003,179.9082
10.9229,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0003,179.9082
10.9330,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0008,179.9082
10.9426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9081
10.9527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9081
10.9630,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9081
10.9726,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0012,179.9081
10.9827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0012,179.9081
10.9927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0018,179.9081
11.0032,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0010,179.9080
11.0128,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0010,179.9080
11.0231,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0003,179.9080
11.0329,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0003,179.9085
11.0428,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0003,179.9085
11.0532,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0004,179.9085
11.0632,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0012,179.9084
11.0737,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0012,179.9084
11.0833,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9084
11.0929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9084
11.1031,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9084
11.1136,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0006,179.9083
11.1233,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9083
11.1331,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9083
11.1428,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0005,179.9088
11.1527,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9088
11.1636,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9088
11.1727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9088
11.1828,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0002,179.9087
11.1927,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9995,0.0002,179.9087
11.2044,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0000,179.9087
11.2148,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0000,179.9087
11.2238,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9994,-0.0000,179.9087
11.2326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9086
11.2426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9086
11.2528,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9086
11.2632,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0008,179.9086
11.2728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9085
11.2829,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9085
11.2928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9996,0.0005,179.9085
11.3029,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0010,179.9084
11.3137,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9998,0.0010,179.9084
11.3230,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0003,179.9084
11.3326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9084
11.3426,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0006,179.9084
11.3534,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0008,179.9083
11.3626,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9083
11.3728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0004,179.9083
11.3826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0005,179.9086
11.3929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0002,179.9086
11.4027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0002,179.9086
11.4126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0015,179.9086
11.4227,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0021,179.9085
11.4328,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9984,-0.0021,179.9085
11.4428,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9982,-0.0027,179.9085
11.4526,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0023,179.9085
11.4627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9983,-0.0023,179.9085
11.4727,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9084
11.4832,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0008,179.9084
11.4929,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0008,179.9084
11.5026,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9987,-0.0013,179.9083
11.5126,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0007,179.9083
11.5234,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0007,179.9083
11.5330,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9083
11.5429,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9083
11.5532,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9083
11.5627,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9988,-0.0012,179.9082
11.5728,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0004,179.9082
11.5827,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9991,-0.0004,179.9082
11.5928,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9087
11.6027,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9087
11.6139,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0001,179.9087
11.6226,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9993,-0.0000,179.9086
11.6326,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9086
11.6433,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0010,179.9086
11.6529,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0009,179.9086
11.6649,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0008,179.9085
11.6731,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9989,-0.0008,179.9085
11.6826,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9990,-0.0008,179.9085
11.6926,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9085
11.7033,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9992,-0.0002,179.9085
