t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
5.0291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9099
5.0399,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0918,179.9099
5.0502,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9099
5.0592,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9099
5.0689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9099
5.0789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9098
5.0890,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0904,179.9098
5.0998,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0904,179.9098
5.1105,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0903,179.9098
5.1188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9098
5.1290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0906,179.9098
5.1389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0903,179.9103
5.1494,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0907,179.9102
5.1596,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0907,179.9102
5.1689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9102
5.1789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9102
5.1891,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9102
5.2013,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0910,179.9102
5.2092,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0904,179.9107
5.2189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0904,179.9107
5.2291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0903,179.9107
5.2389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0905,179.9107
5.2501,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0905,179.9107
5.2597,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0904,179.9106
5.2689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0902,179.9106
5.2789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0902,179.9106
5.2904,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9706,-0.0902,179.9106
5.2989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0903,179.9111
5.3097,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9705,-0.0903,179.9111
5.3193,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0911,179.9111
5.3288,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0922,179.9111
5.3390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0922,179.9111
5.3490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0926,179.9111
5.3599,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0925,179.9110
5.3690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0925,179.9110
5.3790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0925,179.9110
5.3892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0924,179.9110
5.3992,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0924,179.9110
5.4092,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0918,179.9110
5.4194,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9109
5.4302,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0912,179.9109
5.4390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0915,179.9109
5.4495,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9109
5.4588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9109
5.4697,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9109
5.4790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0915,179.9108
5.4889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0915,179.9108
5.5002,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0909,179.9108
5.5096,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9108
5.5195,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9108
5.5296,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9704,-0.0908,179.9108
5.5388,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0908,179.9108
5.5501,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0908,179.9108
5.5588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9703,-0.0909,179.9107
5.5691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0911,179.9107
5.5798,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0911,179.9107
5.5894,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9702,-0.0911,179.9107
5.5988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0920,179.9107
5.6091,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0920,179.9107
5.6197,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0915,179.9106
5.6306,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0916,179.9106
5.6410,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0916,179.9106
5.6491,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0919,179.9106
5.6589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9105
5.6688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9105
5.6809,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0914,179.9105
5.6895,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9105
5.6990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9701,-0.0913,179.9105
5.7090,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9105
5.7188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0909,179.9104
5.7290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0909,179.9104
5.7395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0906,179.9104
5.7493,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9104
5.7597,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9104
5.7689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9104
5.7808,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9104
5.7892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9104
5.7990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9104
5.8089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9103
5.8190,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9103
5.8289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0914,179.9103
5.8393,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0904,179.9103
5.8495,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0904,179.9103
5.8589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9103
5.8688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9102
5.8789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9102
5.8891,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9102
5.9000,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9102
5.9093,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9102
5.9192,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0908,179.9102
5.9290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9101
5.9388,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9101
5.9500,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9101
5.9601,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9101
5.9688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9101
5.9804,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0913,179.9100
5.9889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9100
5.9995,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9100
6.0094,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0920,179.9100
6.0188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0905,179.9100
6.0289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0905,179.9100
6.0391,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9099
6.0491,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9099
6.0589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9099
6.0690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9099
6.0789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0909,179.9099
6.0890,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0909,179.9099
6.0996,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9099
6.1102,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1206,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1400,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1506,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1593,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0919,179.9098
6.1690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0918,179.9098
6.1805,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0918,179.9098
6.1889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0917,179.9097
6.1988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9097
6.2092,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9097
6.2191,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9097
6.2300,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9102
6.2389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0911,179.9102
6.2489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0913,179.9102
6.2608,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9102
6.2693,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9102
6.2790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9101
6.2908,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9101
6.2990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9101
6.3089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9106
6.3201,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9106
6.3289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9106
6.3394,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9106
6.3489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0915,179.9106
6.3589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0915,179.9106
6.3691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0908,179.9105
6.3796,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9105
6.3896,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9105
6.3988,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0904,179.9111
6.4089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0903,179.9110
6.4196,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0903,179.9110
6.4298,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0904,179.9110
6.4389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0903,179.9110
6.4507,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0903,179.9110
6.4589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9699,-0.0901,179.9109
6.4689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0903,179.9109
6.4795,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0903,179.9109
6.4891,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0906,179.9109
6.4992,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9109
6.5089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9109
6.5189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9109
6.5290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9108
6.5391,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0907,179.9108
6.5489,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0906,179.9108
6.5588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9108
6.5689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9108
6.5796,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0913,179.9108
6.5889,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0906,179.9108
6.5990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0906,179.9108
6.6090,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0903,179.9107
6.6196,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0900,179.9107
6.6294,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9700,-0.0900,179.9107
6.6392,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0910,179.9107
6.6504,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9107
6.6591,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9107
6.6689,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9106
6.6789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9106
6.6890,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9106
6.6990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0906,179.9106
6.7089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9105
6.7189,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9105
6.7289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9105
6.7395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9105
6.7493,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9105
6.7588,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9105
6.7691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9104
6.7789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9104
6.7909,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9104
6.7989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0913,179.9104
6.8089,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0913,179.9104
6.8196,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9104
6.8292,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0905,179.9104
6.8395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0905,179.9104
6.8490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0905,179.9104
6.8604,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9103
6.8690,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9103
6.8789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9103
6.8890,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9103
6.9003,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9103
6.9099,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9103
6.9188,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9102
6.9290,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9102
6.9393,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9691,-0.0919,179.9102
6.9490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0917,179.9102
6.9589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9692,-0.0917,179.9102
6.9688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9691,-0.0921,179.9102
6.9789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9101
6.9891,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9101
6.9994,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9691,-0.0919,179.9101
7.0088,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9101
7.0199,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9101
7.0289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9100
7.0390,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9100
7.0494,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0905,179.9100
7.0590,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9698,-0.0902,179.9100
7.0688,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9100
7.0789,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9100
7.0904,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9100
7.0989,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9099
7.1114,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9099
7.1193,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9099
7.1303,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9099
7.1392,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0912,179.9099
7.1500,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0914,179.9099
7.1592,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0913,179.9099
7.1691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0913,179.9099
7.1791,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0915,179.9098
7.1888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0914,179.9098
7.1995,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9693,-0.0914,179.9098
7.2090,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0909,179.9098
7.2190,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9097
7.2289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9097
7.2395,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9694,-0.0912,179.9097
7.2495,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9102
7.2592,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9102
7.2691,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9102
7.2792,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9691,-0.0919,179.9102
7.2888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9691,-0.0919,179.9102
7.3000,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9690,-0.0923,179.9102
7.3094,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9690,-0.0922,179.9102
7.3209,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9690,-0.0922,179.9102
7.3291,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9102
7.3392,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9101
7.3493,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9101
7.3597,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0909,179.9107
7.3692,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9106
7.3790,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9106
7.3892,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9697,-0.0904,179.9106
7.3990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9106
7.4097,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9106
7.4195,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0911,179.9105
7.4298,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9105
7.4389,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9105
7.4490,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0909,179.9111
7.4589,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9110
7.4695,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9110
7.4791,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0909,179.9110
7.4888,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9110
7.4990,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0908,179.9110
7.5100,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9109
7.5195,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9109
7.5289,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9696,-0.0907,179.9109
7.5399,approaching,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9695,-0.0910,179.9109
