t_sec,phase,F_ext_x,F_ext_y,F_ext_z,correction_x_mm,correction_y_mm,correction_z_mm,tool_rot_x_deg,tool_rot_y_deg,tool_rot_z_deg
8.0165,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.1536,179.9998,0.0009,179.9087
8.0271,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.1656,179.9998,0.0009,179.9087
8.0365,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.1776,179.9992,-0.0005,179.9100
8.0464,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.1896,179.9992,-0.0005,179.9100
8.0566,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2016,179.9992,-0.0005,179.9100
8.0671,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2136,179.9991,-0.0008,179.9098
8.0765,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2256,179.9989,-0.0011,179.9099
8.0866,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2376,179.9989,-0.0011,179.9099
8.0966,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2496,179.9995,0.0001,179.9101
8.1069,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2616,179.9995,0.0001,179.9101
8.1167,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2736,179.9996,0.0005,179.9095
8.1265,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2856,179.9997,0.0006,179.9090
8.1364,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.2976,-179.9999,0.0017,179.9093
8.1470,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3096,-179.9999,0.0017,179.9093
8.1565,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3216,180.0000,0.0013,179.9096
8.1665,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3336,-179.9998,0.0018,179.9094
8.1766,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3456,-179.9998,0.0018,179.9094
8.1868,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3576,-179.9997,0.0020,179.9092
8.1965,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3696,-179.9999,0.0017,179.9094
8.2066,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3816,-179.9999,0.0017,179.9094
8.2166,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.3936,180.0000,0.0013,179.9099
8.2276,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4056,180.0000,0.0013,179.9099
8.2366,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4176,180.0000,0.0013,179.9099
8.2466,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4296,-179.9999,0.0017,179.9099
8.2565,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4416,-179.9999,0.0017,179.9099
8.2669,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4536,-179.9999,0.0017,179.9099
8.2766,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4656,-179.9996,0.0023,179.9107
8.2864,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4776,-179.9998,0.0020,179.9102
8.2965,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.4896,-179.9998,0.0020,179.9102
8.3069,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5016,-179.9997,0.0021,179.9106
8.3164,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5136,180.0000,0.0014,179.9103
8.3266,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5256,180.0000,0.0014,179.9103
8.3366,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5376,179.9998,0.0010,179.9105
8.3467,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5496,179.9998,0.0010,179.9106
8.3566,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5616,179.9998,0.0010,179.9106
8.3665,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5736,179.9993,-0.0001,179.9104
8.3765,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5856,179.9989,-0.0010,179.9105
8.3869,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.5976,179.9989,-0.0010,179.9105
8.3966,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6096,179.9990,-0.0008,179.9106
8.4065,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6216,179.9992,-0.0004,179.9098
8.4166,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6336,179.9992,-0.0004,179.9098
8.4273,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6456,179.9987,-0.0014,179.9095
8.4365,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6576,179.9991,-0.0007,179.9089
8.4470,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6696,179.9991,-0.0007,179.9089
8.4569,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6816,179.9991,-0.0007,179.9089
8.4666,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.6936,179.9988,-0.0013,179.9086
8.4766,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7056,179.9988,-0.0013,179.9086
8.4867,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7176,179.9988,-0.0013,179.9088
8.4964,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7296,179.9987,-0.0014,179.9092
8.5069,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7416,179.9987,-0.0014,179.9092
8.5166,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7536,179.9995,0.0002,179.9092
8.5265,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7656,179.9995,0.0002,179.9090
8.5366,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7776,179.9995,0.0002,179.9090
8.5467,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.7896,-179.9998,0.0018,179.9086
8.5568,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.8016,179.9991,-0.0006,179.9082
8.5669,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.8136,179.9991,-0.0006,179.9082
8.5768,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.8256,179.9990,-0.0009,179.9082
8.5870,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.8376,179.9986,-0.0019,179.9078
8.5965,searching,0.0000,0.0000,0.0000,0.0000,0.0000,3.8496,179.9986,-0.0019,179.9078
8.6065,searching,0.0000,0.0000,-0.2043,0.0000,0.0000,3.8576,179.9990,-0.0009,179.9079
8.6165,searching,0.0000,0.0000,-0.2123,0.0000,0.0000,3.8653,179.9993,-0.0002,179.9080
8.6272,searching,0.0000,0.0000,-0.2196,0.0000,0.0000,3.8729,179.9993,-0.0002,179.9080
8.6367,searching,0.0000,0.0000,-0.2265,0.0000,0.0000,3.8804,179.9995,0.0002,179.9080
8.6465,searching,0.0000,0.0000,-0.2331,0.0000,0.0000,3.8877,179.9992,-0.0004,179.9076
8.6566,searching,0.0000,0.0000,-0.2392,0.0000,0.0000,3.8949,179.9992,-0.0004,179.9076
8.6671,searching,0.0000,0.0000,-0.2447,0.0000,0.0000,3.9021,179.9989,-0.0013,179.9076
8.6765,searching,0.0000,0.0000,-0.2494,0.0000,0.0000,3.9091,179.9987,-0.0017,179.9073
8.6866,searching,0.0000,0.0000,-0.2534,0.0000,0.0000,3.9160,179.9987,-0.0017,179.9073
8.6965,searching,0.0000,0.0000,-0.2573,0.0000,0.0000,3.9229,179.9990,-0.0010,179.9068
8.7073,searching,0.0000,0.0000,-0.2605,0.0000,0.0000,3.9296,179.9994,-0.0002,179.9076
8.7166,searching,0.0000,0.0000,-0.2635,0.0000,0.0000,3.9364,179.9994,-0.0002,179.9076
8.7266,searching,0.0000,0.0000,-0.2659,0.0000,0.0000,3.9431,179.9995,0.0001,179.9077
8.7365,searching,0.0000,0.0000,-0.2678,0.0000,0.0000,3.9497,179.9996,0.0004,179.9081
8.7472,searching,0.0000,0.0000,-0.2685,0.0000,0.0000,3.9563,179.9996,0.0004,179.9081
8.7566,searching,0.0000,0.0000,-0.2683,0.0000,0.0000,3.9630,179.9997,0.0005,179.9084
8.7666,searching,0.0000,0.0000,-0.2676,0.0000,0.0000,3.9696,179.9993,-0.0004,179.9085
8.7766,searching,0.0000,0.0000,-0.2656,0.0000,0.0000,3.9763,179.9993,-0.0004,179.9085
8.7868,searching,0.0000,0.0000,-0.2631,0.0000,0.0000,3.9830,179.9997,0.0006,179.9085
8.7964,searching,0.0000,0.0000,-0.2602,0.0000,0.0000,3.9898,179.9997,0.0006,179.9085
8.8067,searching,0.0000,0.0000,-0.2566,0.0000,0.0000,3.9967,179.9997,0.0006,179.9085
8.8166,searching,0.0000,0.0000,-0.2526,0.0000,0.0000,4.0036,179.9999,0.0010,179.9086
8.8268,searching,0.0000,0.0000,-0.2480,0.0000,0.0000,4.0107,-179.9996,0.0019,179.9088
8.8365,searching,0.0000,0.0000,-0.2430,0.0000,0.0000,4.0178,-179.9996,0.0019,179.9088
8.8467,searching,0.0000,0.0000,-0.2375,0.0000,0.0000,4.0251,-179.9993,0.0026,179.9096
8.8565,searching,0.0000,0.0000,-0.2325,0.0000,0.0000,4.0324,-179.9996,0.0019,179.9093
8.8671,searching,0.0000,0.0000,-0.2277,0.0000,0.0000,4.0399,-179.9996,0.0019,179.9093
8.8765,searching,0.0000,0.0000,-0.2226,0.0000,0.0000,4.0474,-179.9999,0.0012,179.9089
8.8864,searching,0.0000,0.0000,-0.2174,0.0000,0.0000,4.0551,-179.9995,0.0021,179.9091
8.8966,searching,0.0000,0.0000,-0.2123,0.0000,0.0000,4.0628,-179.9995,0.0021,179.9091
8.9068,searching,0.0000,0.0000,-0.2076,0.0000,0.0000,4.0707,179.9997,0.0004,179.9098
8.9164,searching,0.0000,0.0000,-0.2034,0.0000,0.0000,4.0786,-179.9998,0.0014,179.9088
8.9267,searching,0.0000,0.0000,-0.2005,0.0000,0.0000,4.0866,-179.9998,0.0014,179.9088
8.9366,searching,0.0000,0.0000,0.0000,0.0000,0.0000,4.0986,-179.9995,0.0021,179.9084
8.9468,searching,0.0000,0.0000,0.0000,0.0000,0.0000,4.1106,-179.9992,0.0028,179.9083
8.9565,searching,0.0000,0.0000,0.0000,0.0000,0.0000,4.1226,-179.9992,0.0028,179.9083
8.9666,searching,0.0000,0.0000,-0.2017,0.0000,0.0000,4.1306,-179.9989,0.0033,179.9080
8.9764,searching,0.0000,0.0000,-0.2052,0.0000,0.0000,4.1385,-179.9994,0.0023,179.9083
8.9868,searching,0.0000,0.0000,-0.2104,0.0000,0.0000,4.1463,-179.9994,0.0023,179.9083
8.9966,searching,0.0000,0.0000,-0.2165,0.0000,0.0000,4.1539,179.9998,0.0003,179.9085
9.0065,searching,0.0000,0.0000,-0.2236,0.0000,0.0000,4.1614,180.0000,0.0007,179.9079
9.0167,searching,0.0000,0.0000,-0.2313,0.0000,0.0000,4.1688,180.0000,0.0007,179.9079
9.0268,searching,0.0000,-0.2081,-0.2397,0.0000,0.0000,4.1760,180.0000,0.0007,179.9079
9.0364,searching,0.0000,-0.2209,-0.2485,0.0000,0.0000,4.1831,179.9996,-0.0002,179.9076
9.0466,searching,0.0000,-0.2345,-0.2582,0.0000,0.0000,4.1899,179.9996,-0.0002,179.9076
9.0565,searching,0.0000,-0.2484,-0.2686,0.0000,0.0000,4.1965,179.9996,-0.0001,179.9078
9.0669,searching,0.0000,-0.2620,-0.2794,0.0000,0.0000,4.2029,179.9998,0.0003,179.9071
9.0766,searching,0.0000,-0.2764,-0.2915,0.0000,0.0000,4.2091,179.9998,0.0003,179.9071
9.0866,searching,0.0000,-0.2908,-0.3040,0.0000,0.0000,4.2150,179.9999,0.0004,179.9078
9.0964,searching,0.0000,-0.3043,-0.3163,0.0000,0.0000,4.2207,180.0000,0.0007,179.9080
9.1069,searching,0.0000,-0.3177,-0.3290,0.0000,0.0000,4.2261,180.0000,0.0007,179.9080
9.1167,searching,0.0000,-0.3308,-0.3418,0.0000,0.0000,4.2313,179.9997,-0.0001,179.9087
9.1266,searching,0.0000,-0.3434,-0.3547,0.0000,0.0000,4.2362,179.9997,-0.0001,179.9087
9.1365,searching,0.0000,-0.3566,-0.3685,0.0000,0.0000,4.2408,179.9997,-0.0001,179.9087
9.1470,searching,0.0000,-0.3709,-0.3828,0.0000,0.0000,4.2452,180.0000,0.0006,179.9089
9.1565,searching,0.0000,-0.3848,-0.3970,0.0000,0.0000,4.2492,-179.9998,0.0010,179.9086
9.1667,searching,0.0000,-0.3986,-0.4115,0.0000,0.0000,4.2530,-179.9998,0.0010,179.9086
9.1766,searching,0.2087,-0.4131,-0.4265,0.0000,0.0000,4.2565,-179.9994,0.0018,179.9088
9.1872,searching,0.2202,-0.4277,-0.4416,0.0000,0.0000,4.2596,-179.9994,0.0019,179.9074
9.1967,searching,0.2319,-0.4420,-0.4570,0.0000,0.0000,4.2625,-179.9994,0.0019,179.9074
9.2066,searching,0.2439,-0.4559,-0.4723,0.0000,0.0000,4.2650,-179.9996,0.0027,179.9081
9.2165,searching,0.2556,-0.4694,-0.4870,0.0000,0.0000,4.2673,179.9999,0.0015,179.9075
9.2272,searching,0.2668,-0.4813,-0.5006,0.0000,0.0000,4.2693,179.9999,0.0015,179.9075
9.2368,searching,0.2777,-0.4921,-0.5134,0.0000,0.0000,4.2710,-179.9999,0.0021,179.9077
9.2468,searching,0.2876,-0.5014,-0.5248,0.0000,0.0000,4.2725,-179.9999,0.0019,179.9075
9.2568,searching,0.2968,-0.5088,-0.5347,0.0000,0.0000,4.2738,-179.9999,0.0019,179.9075
9.2670,searching,0.3052,-0.5153,-0.5436,0.0000,0.0000,4.2750,-179.9998,0.0022,179.9077
9.2764,searching,0.3124,-0.5214,-0.5518,0.0000,0.0000,4.2759,180.0000,0.0018,179.9083
9.2866,searching,0.3188,-0.5266,-0.5591,0.0000,0.0000,4.2767,180.0000,0.0018,179.9083
9.2966,searching,0.3246,-0.5313,-0.5658,0.0000,0.0000,4.2774,-179.9998,0.0022,179.9084
9.3073,searching,0.3295,-0.5356,-0.5719,0.0000,0.0000,4.2780,180.0000,0.0015,179.9085
9.3166,searching,0.3336,-0.5391,-0.5773,0.0000,0.0000,4.2784,180.0000,0.0015,179.9085
9.3266,searching,0.3372,-0.5420,-0.5823,0.0000,0.0000,4.2788,179.9997,0.0009,179.9088
9.3365,searching,0.3404,-0.5451,-0.5874,0.0000,0.0000,4.2791,179.9994,0.0002,179.9091
9.3470,searching,0.3431,-0.5476,-0.5921,0.0000,0.0000,4.2792,179.9994,0.0002,179.9091
9.3566,searching,0.3457,-0.5498,-0.5967,0.0000,0.0000,4.2793,179.9993,-0.0001,179.9095
9.3665,searching,0.3480,-0.5522,-0.6014,0.0000,0.0000,4.2792,179.9993,-0.0002,179.9083
9.3768,searching,0.3500,-0.5543,-0.6057,0.0000,0.0000,4.2791,179.9993,-0.0002,179.9083
9.3869,searching,0.3521,-0.5563,-0.6100,0.0000,0.0000,4.2789,179.9993,-0.0002,179.9080
9.3965,searching,0.3543,-0.5592,-0.6150,0.0000,0.0000,4.2786,179.9993,-0.0002,179.9080
9.4066,searching,0.3565,-0.5626,-0.6202,0.0000,0.0000,4.2782,179.9993,-0.0002,179.9080
9.4165,searching,0.3590,-0.5665,-0.6262,0.0000,0.0000,4.2777,179.9997,0.0007,179.9072
9.4267,searching,0.3617,-0.5710,-0.6327,0.0000,0.0000,4.2771,179.9996,0.0006,179.9072
9.4365,searching,0.3642,-0.5757,-0.6395,0.0000,0.0000,4.2763,179.9996,0.0006,179.9072
9.4465,searching,0.3668,-0.5806,-0.6468,0.0000,0.0000,4.2753,179.9996,0.0004,179.9071
9.4565,searching,0.3694,-0.5860,-0.6547,0.0000,0.0000,4.2742,179.9996,0.0006,179.9075
9.4668,searching,0.3719,-0.5915,-0.6628,0.0000,0.0000,4.2730,179.9996,0.0006,179.9075
9.4765,searching,0.3743,-0.5970,-0.6710,0.0000,0.0000,4.2716,179.9997,0.0007,179.9073
9.4865,searching,0.3767,-0.6029,-0.6797,0.0000,0.0000,4.2700,179.9996,0.0005,179.9082
9.4966,searching,0.3791,-0.6094,-0.6889,0.0000,0.0000,4.2682,179.9996,0.0005,179.9082
9.5068,searching,0.3816,-0.6165,-0.6989,0.0000,0.0000,4.2662,180.0000,0.0012,179.9077
9.5164,searching,0.3845,-0.6246,-0.7099,0.0000,0.0000,4.2640,179.9997,0.0007,179.9073
9.5268,searching,0.3875,-0.6334,-0.7215,0.0000,0.0000,4.2616,179.9997,0.0007,179.9073
9.5366,searching,0.3906,-0.6428,-0.7337,0.0000,0.0000,4.2589,179.9995,-0.0000,179.9074
9.5466,searching,0.3940,-0.6524,-0.7463,0.0000,0.0000,4.2560,179.9996,0.0004,179.9078
9.5565,searching,0.3976,-0.6628,-0.7598,0.0000,0.0000,4.2528,179.9996,0.0004,179.9078
9.5666,searching,0.4013,-0.6736,-0.7740,0.0000,0.0000,4.2493,179.9996,0.0002,179.9079
9.5765,searching,0.4051,-0.6848,-0.7887,0.0000,0.0000,4.2455,179.9993,-0.0004,179.9072
9.5870,searching,0.4090,-0.6965,-0.8040,0.0000,0.0000,4.2415,179.9993,-0.0004,179.9072
9.5966,searching,0.4129,-0.7082,-0.8195,0.0000,0.0000,4.2371,179.9995,-0.0000,179.9071
9.6064,searching,0.4167,-0.7201,-0.8352,0.0000,0.0000,4.2324,179.9996,0.0002,179.9073
9.6166,searching,0.4207,-0.7323,-0.8515,0.0000,0.0000,4.2273,179.9996,0.0002,179.9073
9.6276,searching,0.4247,-0.7449,-0.8682,0.0000,0.0000,4.2220,179.9998,0.0007,179.9072
9.6365,searching,0.4285,-0.7573,-0.8848,0.0000,0.0000,4.2163,179.9998,0.0006,179.9075
9.6467,searching,0.4322,-0.7703,-0.9017,0.0000,0.0000,4.2102,179.9998,0.0006,179.9075
9.6565,searching,0.4356,-0.7832,-0.9184,0.0000,0.0000,4.2039,-179.9998,0.0015,179.9073
9.6670,searching,0.4387,-0.7959,-0.9350,0.0000,0.0000,4.1972,180.0000,0.0010,179.9082
9.6765,searching,0.4417,-0.8087,-0.9518,0.0000,0.0000,4.1901,180.0000,0.0010,179.9082
9.6865,searching,0.4442,-0.8212,-0.9682,0.0000,0.0000,4.1828,-179.9995,0.0021,179.9079
9.6965,searching,0.4463,-0.8334,-0.9845,0.0000,0.0000,4.1751,-179.9997,0.0018,179.9082
9.7070,searching,0.4482,-0.8453,-1.0005,0.0000,0.0000,4.1671,-179.9997,0.0018,179.9082
9.7165,searching,0.4498,-0.8568,-1.0160,0.0000,0.0000,4.1587,-179.9993,0.0027,179.9086
9.7265,searching,0.4508,-0.8682,-1.0316,0.0000,0.0000,4.1501,-179.9994,0.0024,179.9093
9.7366,searching,0.4514,-0.8793,-1.0468,0.0000,0.0000,4.1412,-179.9994,0.0024,179.9093
9.7468,searching,0.4519,-0.8901,-1.0616,0.0000,0.0000,4.1319,-179.9993,0.0026,179.9086
9.7566,searching,0.4520,-0.9009,-1.0764,0.0000,0.0000,4.1224,-179.9992,0.0028,179.9081
9.7666,searching,0.4519,-0.9117,-1.0912,0.0000,0.0000,4.1126,-179.9992,0.0028,179.9081
9.7766,searching,0.4517,-0.9226,-1.1059,0.0000,0.0000,4.1025,-179.9992,0.0028,179.9081
9.7868,searching,0.4512,-0.9337,-1.1208,0.0000,0.0000,4.0921,-179.9991,0.0029,179.9080
9.7967,searching,0.4504,-0.9446,-1.1354,0.0000,0.0000,4.0814,-179.9991,0.0029,179.9080
9.8066,searching,0.4492,-0.9550,-1.1494,0.0000,0.0000,4.0704,-179.9993,0.0027,179.9078
9.8164,searching,0.4474,-0.9648,-1.1628,0.0000,0.0000,4.0591,-179.9992,0.0027,179.9086
9.8270,searching,0.4453,-0.9744,-1.1761,0.0000,0.0000,4.0476,-179.9992,0.0027,179.9086
9.8368,searching,0.4429,-0.9833,-1.1889,0.0000,0.0000,4.0358,-179.9993,0.0025,179.9076
9.8465,searching,0.4400,-0.9925,-1.2018,0.0000,0.0000,4.0238,-179.9994,0.0023,179.9080
9.8566,searching,0.4364,-1.0013,-1.2142,0.0000,0.0000,4.0115,-179.9994,0.0023,179.9080
9.8669,searching,0.4328,-1.0099,-1.2263,0.0000,0.0000,3.9990,-179.9998,0.0014,179.9083
9.8765,searching,0.4288,-1.0184,-1.2384,0.0000,0.0000,3.9862,-179.9994,0.0023,179.9086
9.8866,searching,0.4243,-1.0265,-1.2499,0.0000,0.0000,3.9732,-179.9994,0.0023,179.9086
9.8966,searching,0.4199,-1.0347,-1.2616,0.0000,0.0000,3.9600,-179.9996,0.0017,179.9079
9.9068,searching,0.4154,-1.0432,-1.2734,0.0000,0.0000,3.9465,-179.9997,0.0015,179.9080
9.9166,searching,0.4104,-1.0518,-1.2853,0.0000,0.0000,3.9328,-179.9997,0.0015,179.9080
9.9266,searching,0.4055,-1.0603,-1.2970,0.0000,0.0000,3.9189,-179.9997,0.0015,179.9075
9.9364,searching,0.4005,-1.0686,-1.3086,0.0000,0.0000,3.9047,-179.9998,0.0013,179.9079
9.9468,searching,0.3947,-1.0766,-1.3197,0.0000,0.0000,3.8903,-179.9998,0.0013,179.9079
9.9566,searching,0.3889,-1.0844,-1.3309,0.0000,0.0000,3.8757,179.9998,0.0005,179.9082
9.9664,searching,0.3830,-1.0920,-1.3419,0.0000,0.0000,3.8608,-179.9999,0.0011,179.9079
9.9766,searching,0.3762,-1.0994,-1.3525,0.0000,0.0000,3.8458,-179.9999,0.0011,179.9079
9.9866,searching,0.3692,-1.1068,-1.3630,0.0000,0.0000,3.8305,-179.9994,0.0023,179.9078
9.9965,searching,0.3620,-1.1138,-1.3732,0.0000,0.0000,3.8151,-179.9994,0.0023,179.9078
10.0066,searching,0.3543,-1.1208,-1.3833,0.0000,0.0000,3.7994,-179.9994,0.0023,179.9078
10.0168,searching,0.3462,-1.1276,-1.3931,0.0000,0.0000,3.7835,-179.9990,0.0032,179.9074
10.0276,searching,0.3382,-1.1340,-1.4025,0.0000,0.0000,3.7675,-179.9996,0.0019,179.9072
10.0366,searching,0.3298,-1.1408,-1.4121,0.0000,0.0000,3.7512,-179.9996,0.0019,179.9072
10.0467,searching,0.3208,-1.1478,-1.4216,0.0000,0.0000,3.7348,-179.9996,0.0018,179.9075
10.0564,searching,0.3117,-1.1539,-1.4302,0.0000,0.0000,3.7182,180.0000,0.0009,179.9077
10.0669,searching,0.3023,-1.1597,-1.4386,0.0000,0.0000,3.7014,180.0000,0.0009,179.9077
10.0766,searching,0.2922,-1.1657,-1.4470,0.0000,0.0000,3.6845,179.9999,0.0007,179.9081
10.0865,searching,0.2818,-1.1711,-1.4549,0.0000,0.0000,3.6674,179.9995,-0.0002,179.9080
10.0966,searching,0.2711,-1.1761,-1.4622,0.0000,0.0000,3.6501,179.9995,-0.0002,179.9080
10.1069,searching,0.2598,-1.1811,-1.4693,0.0000,0.0000,3.6328,-179.9997,0.0017,179.9088
10.1164,searching,0.2482,-1.1864,-1.4764,0.0000,0.0000,3.6152,-179.9998,0.0014,179.9082
10.1268,searching,0.2364,-1.1915,-1.4832,0.0000,0.0000,3.5976,-179.9998,0.0014,179.9082
10.1367,searching,0.2241,-1.1967,-1.4898,0.0000,0.0000,3.5798,-179.9990,0.0033,179.9085
10.1471,searching,0.2116,-1.2015,-1.4958,0.0000,0.0000,3.5619,-179.9990,0.0033,179.9085
10.1567,searching,0.0000,-1.2062,-1.5016,0.0000,0.0000,3.5438,-179.9993,0.0026,179.9085
10.1669,searching,0.0000,-1.2110,-1.5072,0.0000,0.0000,3.5257,-179.9997,0.0017,179.9083
10.1765,searching,0.0000,-1.2150,-1.5120,0.0000,0.0000,3.5074,180.0000,0.0011,179.9085
10.1869,searching,0.0000,-1.2187,-1.5165,0.0000,0.0000,3.4891,180.0000,0.0011,179.9085
10.1965,searching,0.0000,-1.2225,-1.5208,0.0000,0.0000,3.4707,179.9998,0.0005,179.9091
10.2064,searching,0.0000,-1.2257,-1.5244,0.0000,0.0000,3.4522,179.9997,0.0004,179.9091
10.2166,searching,0.0000,-1.2285,-1.5278,0.0000,0.0000,3.4337,179.9997,0.0004,179.9091
10.2274,searching,0.0000,-1.2315,-1.5309,0.0000,0.0000,3.4150,179.9998,0.0019,179.9094
10.2366,searching,0.0000,-1.2347,-1.5339,0.0000,0.0000,3.3964,179.9993,0.0010,179.9097
10.2466,searching,0.0000,-1.2376,-1.5365,0.0000,0.0000,3.3776,179.9993,0.0010,179.9097
10.2565,searching,0.0000,-1.2406,-1.5390,0.0000,0.0000,3.3588,179.9992,0.0008,179.9099
10.2668,searching,0.0000,-1.2438,-1.5413,0.0000,0.0000,3.3400,179.9989,-0.0000,179.9104
10.2765,searching,0.0000,-1.2466,-1.5432,0.0000,0.0000,3.3212,179.9989,-0.0000,179.9104
10.2865,searching,0.0000,-1.2491,-1.5448,0.0000,0.0000,3.3023,179.9992,0.0007,179.9101
10.2965,searching,0.0000,-1.2516,-1.5460,0.0000,0.0000,3.2833,179.9995,0.0015,179.9102
10.3069,searching,0.0000,-1.2538,-1.5468,0.0000,0.0000,3.2644,179.9995,0.0015,179.9102
10.3164,searching,0.0000,-1.2558,-1.5471,0.0000,0.0000,3.2455,179.9998,0.0020,179.9092
10.3265,searching,0.0000,-1.2582,-1.5473,0.0000,0.0000,3.2265,179.9993,0.0010,179.9086
10.3366,searching,0.0000,-1.2601,-1.5469,0.0000,0.0000,3.2076,179.9993,0.0010,179.9086
10.3469,searching,0.0000,-1.2617,-1.5461,0.0000,0.0000,3.1887,179.9997,0.0020,179.9087
10.3564,searching,0.0000,-1.2640,-1.5454,0.0000,0.0000,3.1697,179.9994,0.0013,179.9088
10.3667,searching,0.0000,-1.2659,-1.5441,0.0000,0.0000,3.1509,179.9994,0.0013,179.9088
10.3765,searching,0.0000,-1.2672,-1.5422,0.0000,0.0000,3.1320,179.9994,0.0013,179.9088
10.3868,searching,0.0000,-1.2685,-1.5399,0.0000,0.0000,3.1132,179.9993,0.0012,179.9093
10.3965,searching,0.0000,-1.2694,-1.5374,0.0000,0.0000,3.0945,179.9993,0.0012,179.9093
10.4065,searching,0.0000,-1.2701,-1.5347,0.0000,0.0000,3.0758,179.9997,0.0020,179.9096
10.4164,searching,0.0000,-1.2706,-1.5318,0.0000,0.0000,3.0571,179.9995,0.0017,179.9102
10.4268,searching,0.0000,-1.2708,-1.5282,0.0000,0.0000,3.0386,179.9995,0.0017,179.9102
10.4366,searching,0.0000,-1.2704,-1.5242,0.0000,0.0000,3.0201,179.9995,0.0016,179.9091
10.4464,searching,0.0000,-1.2703,-1.5202,0.0000,0.0000,3.0017,179.9992,0.0010,179.9095
10.4566,searching,0.0000,-1.2702,-1.5158,0.0000,0.0000,2.9834,179.9992,0.0010,179.9095
10.4670,searching,-0.2045,-1.2692,-1.5107,0.0000,0.0000,2.9652,179.9991,0.0007,179.9091
10.4765,searching,-0.2125,-1.2686,-1.5056,0.0000,0.0000,2.9470,179.9992,0.0011,179.9089
10.4866,searching,-0.2201,-1.2683,-1.5006,0.0000,0.0000,2.9290,179.9992,0.0011,179.9089
10.4965,searching,-0.2270,-1.2673,-1.4951,0.0000,0.0000,2.9111,179.9992,0.0010,179.9084
10.5068,searching,-0.2333,-1.2667,-1.4901,0.0000,0.0000,2.8933,179.9995,0.0017,179.9090
10.5166,searching,-0.2396,-1.2663,-1.4848,0.0000,0.0000,2.8756,179.9995,0.0017,179.9090
10.5266,searching,-0.2454,-1.2647,-1.4785,0.0000,0.0000,2.8581,179.9996,0.0021,179.9094
10.5365,searching,-0.2506,-1.2627,-1.4718,0.0000,0.0000,2.8406,179.9998,0.0025,179.9088
